"","region","Price2018-Q3","Price2018-Q2","principal2018-Q3","pmt2018-Q3","t_i2018-Q3","pti2018-Q3","min_inc2018-Q3","HAI2018-Q3","principal2018-Q2","pmt2018-Q2","t_i2018-Q2","pti2018-Q2","min_inc2018-Q2","HAI2018-Q2","Price2017-Q3","principal2017-Q3","pmt2017-Q3","t_i2017-Q3","pti2017-Q3","min_inc2017-Q3","HAI2017-Q3"
"542","ORINDA",1460000,1565000,1168000,6106.92919212106,1679,7785.92919212106,311437.167684842,0.374915540632828,1252000,6546.12615456812,1799.75,8345.87615456812,333835.046182725,0.357444937900178,1547500,1238000,6472.92666082694,1779.625,8252.55166082694,330102.066433078,0.319078565898645
"543","ORLAND",260000,241210,208000,1087.5353355832,299,1386.5353355832,55461.4134233281,0.356223017495229,192968,1008.93999344625,277.3915,1286.33149344625,51453.2597378499,0.381065593127272,233533,186826.4,976.828421249046,268.56295,1245.39137124905,49815.6548499618,0.35938850667322
"544","OROSI",199500,162000,159600,834.474228649418,229.425,1063.89922864942,42555.9691459767,0.406237337865755,129600,677.61817063261,186.3,863.91817063261,34556.7268253044,0.508647756644229,162000,129600,677.61817063261,186.3,863.91817063261,34556.7268253044,0.496347747481455
"545","OROVILLE",216000,2e+05,172800,903.490894176814,248.4,1151.89089417681,46075.6357670726,0.42855612012882,160000,836.565642756309,230,1066.56564275631,42662.6257102524,0.462260819396047,198000,158400,828.199986328746,227.7,1055.89998632875,42235.9994531499,0.436587340555878
"546","OXNARD",521000,5e+05,416800,2179.25349938019,599.15,2778.40349938019,111136.139975207,0.270635783705616,4e+05,2091.41410689077,575,2666.41410689077,106656.564275631,0.286912036700017,480225,384180,2008.69867896324,552.25875,2560.95742896324,102438.29715853,0.264356482613469
"547","PACHECO",570000,459500,456000,2384.21208185548,655.5,3039.71208185548,121588.483274219,0.241428962074136,367600,1922.00956423262,528.425,2450.43456423262,98017.3825693048,0.331153817886711,502500,402000,2101.87117742523,577.875,2679.74617742523,107189.847097009,0.297941766416725
"548","PACIFIC GROVE",877000,878000,701600,3668.34034348642,1008.55,4676.89034348642,187075.613739457,0.173027391380129,702400,3672.5231717002,1009.7,4682.2231717002,187288.926868008,0.169714031708821,817500,654000,3419.46206476641,940.125,4359.58706476641,174383.482590657,0.149284419933355
"549","PACIFICA",1140360,1105000,912288,4769.92998186792,1311.414,6081.34398186792,243253.759274717,0.144851879332397,884000,4622.02517622861,1270.75,5892.77517622861,235711.007049144,0.155326765509308,950500,760400,3975.77821719936,1093.075,5068.85321719936,202754.128687974,0.186483921888311
"550","PALERMO",260000,350000,208000,1087.5353355832,299,1386.5353355832,55461.4134233281,0.422814005176045,280000,1463.98987482354,402.5,1866.48987482354,74659.5949929417,0.266618273208738,247500,198000,1035.24998291093,284.625,1319.87498291093,52794.9993164373,0.431382143529865
"551","PALM DESERT",344000,350000,275200,1438.89290554085,395.6,1834.49290554085,73379.7162216341,0.447391094112486,280000,1463.98987482354,402.5,1866.48987482354,74659.5949929417,0.435095888242865,314750,251800,1316.54518028774,361.9625,1678.50768028774,67140.3072115097,0.441654302176735
"552","PALM SPRINGS",395000,385000,316000,1652.21714444371,454.25,2106.46714444371,84258.6857777484,0.326234930821719,308000,1610.3888623059,442.75,2053.1388623059,82125.5544922358,0.331937636896132,350000,280000,1463.98987482354,402.5,1866.48987482354,74659.5949929417,0.318531427263989
"553","PALMDALE",323500,310000,258800,1353.14492715833,372.025,1725.16992715833,69006.7970863332,0.428490482002121,248000,1296.67674627228,356.5,1653.17674627228,66127.0698508912,0.447151302639456,299950,239960,1254.63932272377,344.9425,1599.58182272377,63983.272908951,0.459441303190979
"554","PALO ALTO",2835000,3180000,2268000,11858.3179860707,3260.25,15118.5679860707,604742.719442827,0,2544000,13301.3937198253,3657,16958.3937198253,678335.748793013,0,409000,327200,1710.77673943665,470.35,2181.12673943665,87245.0695774661,0.668549254622418
"555","PALO CEDRO",407000,415000,325600,1702.41108300909,468.05,2170.46108300909,86818.4433203636,0.502235583148013,332000,1735.87370871934,477.25,2213.12370871934,88524.9483487737,0.486486959087822,409000,327200,1710.77673943665,470.35,2181.12673943665,87245.0695774661,0.467301973285964
"556","PALOS VERDES ESTATES",1725000,1906500,1380000,7215.37866877317,1983.75,9199.12866877317,367965.146750927,0.325257257182113,1525200,7974.56198957452,2192.475,10167.0369895745,406681.479582981,0.296478491997908,1775000,1420000,7424.52007946224,2041.25,9465.77007946224,378630.80317849,0.287292788008431
"557","PARADISE",274000,254001,219200,1146.09493057614,315.1,1461.19493057614,58447.7972230457,0.4628800480422,203200.8,1062.44254912873,292.10115,1354.54369912873,54181.7479651491,0.492228218898709,257000,205600,1074.98685094186,295.55,1370.53685094186,54821.4740376743,0.417191623759409
"558","PARAMOUNT",370000,357500,296000,1547.64643909917,425.5,1973.14643909917,78925.8575639669,0.299772912728851,286000,1495.3610864269,411.125,1906.4860864269,76259.4434570761,0.311384944985738,336000,268800,1405.4302798306,386.4,1791.8302798306,71673.211193224,0.279369228838581
"559","PARLIER",191000,174000,152800,798.920188832275,219.65,1018.57018883228,40742.807553291,0.422991509966745,139200,727.812109197989,200.1,927.912109197989,37116.4843679196,0.474150193355697,169000,135200,706.897968129081,194.35,901.247968129081,36049.9187251633,0.440520391980031
"560","PASADENA",850500,887000,680400,3557.4953958212,978.075,4535.57039582121,181422.815832848,0.198675957353816,709600,3710.16862562423,1020.05,4730.21862562423,189208.745024969,0.181994859409032,838750,671000,3508.34716430927,964.5625,4472.90966430927,178916.386572371,0.167303491690994
"561","PATTERSON",369885,370000,295908,1547.16541385459,425.36775,1972.53316385459,78901.3265541835,0.369854083136495,296000,1547.64643909917,425.5,1973.14643909917,78925.8575639669,0.366551407059213,349950,279960,1463.78073341285,402.4425,1866.22323341285,74648.9293365141,0.345210891985953
"562","PENN VALLEY",371200,365000,296960,1552.66583295571,426.88,1979.54583295571,79181.8333182284,0.360841043059903,292000,1526.73229803026,419.75,1946.48229803026,77859.2919212106,0.367893604804041,362900,290320,1517.94835878132,417.335,1935.28335878132,77411.3343512529,0.392272677276333
"563","PENNGROVE",1035000,959500,828000,4329.2272012639,1190.25,5519.4772012639,220779.088050556,0.0941110992299341,767600,4013.42367112339,1103.425,5116.84867112339,204673.946844936,0.109306185302529,1018250,814600,4259.16482868306,1170.9875,5430.15232868306,217206.093147322,0.090701802358546
"564","PENRYN",694500,785000,555600,2904.97419447128,798.675,3703.64919447128,148145.967778851,0.309792818205483,628000,3283.52014781851,902.75,4186.27014781851,167450.805912741,0.253170767508597,612500,490000,2561.9822809412,704.375,3266.3572809412,130654.291237648,0.291271751344889
"565","PERRIS",325000,314950,260000,1359.419169479,373.75,1733.169169479,69326.7667791601,0.376902588648745,251960,1317.3817459305,362.1925,1679.5742459305,67182.9698372199,0.395508676018481,310000,248000,1296.67674627228,356.5,1653.17674627228,66127.0698508912,0.363535733251045
"566","PESCADERO",589500,1375000,471600,2465.77723202422,677.925,3143.70223202422,125748.089280969,0.396531391069938,1100000,5751.38879394963,1581.25,7332.63879394963,293305.551757985,0.112012615671701,676750,541400,2830.72899367666,778.2625,3608.99149367666,144359.659747066,0.254546535823224
"567","PETALUMA",740000,725000,592000,3095.29287819834,851,3946.29287819834,157851.715127934,0.232893515681982,580000,3032.55045499162,833.75,3866.30045499162,154652.018199665,0.237511575828326,676750,541400,2830.72899367666,778.2625,3608.99149367666,144359.659747066,0.262837126339815
"568","PHELAN",270008,270000,216006.4,1129.39708034673,310.5092,1439.90628034673,57596.2512138691,0.539652073104311,216000,1129.36361772102,310.5,1439.86361772102,57594.5447088407,0.537609333262763,267000,213600,1116.81513307967,307.05,1423.86513307967,56954.6053231869,0.493774271496938
"569","PHILLIPSVILLE",110000,2e+05,88000,460.11110351597,126.5,586.61110351597,23464.4441406388,0.739925743976757,160000,836.565642756309,230,1066.56564275631,42662.6257102524,0.450759969886006,450000,360000,1882.2726962017,517.5,2399.7726962017,95990.9078480678,0.0497071332740072
"570","PHILO",3725000,475000,2980000,15581.0350963363,4283.75,19864.7850963363,794591.40385345,0,380000,1986.84340154623,546.25,2533.09340154623,101323.736061849,0.129568298130125,450000,360000,1882.2726962017,517.5,2399.7726962017,95990.9078480678,0.159046936090026
"571","PICO RIVERA",490000,475000,392000,2049.58582475296,563.5,2613.08582475296,104523.432990118,0.238253556843587,380000,1986.84340154623,546.25,2533.09340154623,101323.736061849,0.249104600909164,450000,360000,1882.2726962017,517.5,2399.7726962017,95990.9078480678,0.257385359690725
"572","PIEDMONT",2318000,2050000,1854400,9695.79579954562,2665.7,12361.4957995456,494459.831981825,0.323531629390213,1640000,8574.79783825217,2357.5,10932.2978382522,437291.913530087,0.365486444611944,2100000,1680000,8783.93924894125,2415,11198.9392489412,447957.56995765,0.324466932338146
"573","PINE GROVE",250000,241900,2e+05,1045.70705344539,287.5,1333.20705344539,53328.2821378155,0.597070900588362,193520,1011.82614491376,278.185,1290.01114491376,51600.4457965503,0.606551599334815,170000,136000,711.080796342863,195.5,906.580796342863,36263.2318537145,0.647242504770692
"574","PINE MOUNTAIN CLUB",290000,241900,232000,1213.02018199665,333.5,1546.52018199665,61860.8072798659,0.436317850731982,193520,1011.82614491376,278.185,1290.01114491376,51600.4457965503,0.510146312575885,170000,136000,711.080796342863,195.5,906.580796342863,36263.2318537145,0.703417611202562
"575","PINE VALLEY",475000,480000,380000,1986.84340154623,546.25,2533.09340154623,101323.736061849,0.484518235146999,384000,2007.75754261514,552,2559.75754261514,102390.301704606,0.477919402402702,490000,392000,2049.58582475296,563.5,2613.08582475296,104523.432990118,0.444640932781369
"576","PINOLE",577500,615000,462000,2415.58329345884,664.125,3079.70829345884,123188.331738354,0.316507777173601,492000,2572.43935147565,707.25,3279.68935147565,131187.574059026,0.285652908203426,550000,440000,2300.55551757985,632.5,2933.05551757985,117322.220703194,0.31389417680006
"577","PIRU",389500,261250,311600,1629.21158926791,447.925,2077.13658926791,83085.4635707165,0.388041579258117,209000,1092.76387085043,300.4375,1393.20137085043,55728.0548340172,0.54156433376643,316500,253200,1323.86512966186,363.975,1687.84012966186,67513.6051864744,0.38425274766902
"578","PISMO BEACH",860000,930000,688000,3597.23226385213,989,4586.23226385213,183449.290554085,0.156746236919838,744000,3890.03023881684,1069.5,4959.53023881684,198381.209552674,0.130486523367186,892500,714000,3733.17418080003,1026.375,4759.54918080003,190381.967232001,0.0895310392491501
"579","PITTSBURG",450000,465000,360000,1882.2726962017,517.5,2399.7726962017,95990.9078480678,0.350696777055786,372000,1945.01511940842,534.75,2479.76511940842,99190.6047763368,0.329872080530817,430000,344000,1798.61613192607,494.5,2293.11613192607,91724.6452770426,0.348043080865152
"580","PIXLEY",146000,142500,116800,610.692919212106,167.9,778.592919212106,31143.7167684842,0.490573407989328,114000,596.05302046387,163.875,759.92802046387,30397.1208185548,0.501759263134937,128000,102400,535.402011364038,147.2,682.602011364038,27304.0804545615,0.556395058344264
"581","PLACENTIA",695000,682500,556000,2907.06560857817,799.25,3706.31560857817,148252.624343127,0.24984276855088,546000,2854.78025590591,784.875,3639.65525590591,145586.210236236,0.257149343358372,659500,527600,2758.57520698893,758.425,3517.00020698893,140680.008279557,0.259296238603505
"582","PLACERVILLE",410000,420375,328000,1714.95956765043,471.5,2186.45956765043,87458.3827060174,0.326071368436153,336300,1758.35641036842,483.43125,2241.78766036842,89671.5064147367,0.314623553879192,397000,317600,1660.58280087127,456.55,2117.13280087127,84685.312034851,0.289276040591256
"583","PLANADA",190000,129900,152000,794.737360618494,218.5,1013.23736061849,40529.4944247398,0.426880183222601,103920,543.349384970223,149.385,692.734384970223,27709.3753988089,0.597205663602068,131000,104800,547.950496005383,150.65,698.600496005383,27944.0198402153,0.632037876820341
"584","PLEASANT HILL",782150,750000,625720,3271.59908740924,899.4725,4171.07158740924,166842.863496369,0.249818255858559,6e+05,3137.12116033616,862.5,3999.62116033616,159984.846413446,0.263197807256842,717000,573600,2999.08782928137,824.55,3823.63782928137,152945.513171255,0.23522101238682
"585","PLEASANTON",1165000,1200000,932000,4872.9948690555,1339.75,6212.7448690555,248509.79476222,0.250428794202757,960000,5019.39385653786,1380,6399.39385653786,255975.754261514,0.240564376753042,1025000,820000,4287.39891912609,1178.75,5466.14891912609,218645.956765043,0.254958377288434
"586","PLUMAS LAKE",355000,345000,284000,1484.90401589245,408.25,1893.15401589245,75726.160635698,0.608535055976666,276000,1443.07573375463,396.75,1839.82573375463,73593.0293501853,0.620350865354611,337986,270388.8,1413.73737666317,388.6839,1802.42127666317,72096.8510665268,0.544894435180327
"587","PLYMOUTH",742782,315000,594225.6,3106.92950628908,854.1993,3961.12880628908,158445.152251563,0.140636274727802,252000,1317.59088734119,362.25,1679.84088734119,67193.6354936475,0.509217654434063,680000,544000,2844.32318537145,782,3626.32318537145,145052.927414858,0.16695040371545
"588","POINT ARENA",1117500,315000,894000,4674.31052890088,1285.125,5959.43552890088,238377.421156035,0.0107602251140723,252000,1317.59088734119,362.25,1679.84088734119,67193.6354936475,0.328129711118078,432500,346000,1809.07320246052,497.375,2306.44820246052,92257.9280984207,0.206951231377689
"589","POLLOCK PINES",325500,315000,260400,1361.51058358589,374.325,1735.83558358589,69433.4233434357,0.476540931142894,252000,1317.59088734119,362.25,1679.84088734119,67193.6354936475,0.488276690200027,315000,252000,1317.59088734119,362.25,1679.84088734119,67193.6354936475,0.40793119280799
"590","POMONA",430000,420000,344000,1798.61613192607,494.5,2293.11613192607,91724.6452770426,0.284631169958176,336000,1756.78784978825,483,2239.78784978825,89591.51399153,0.293607252691989,395000,316000,1652.21714444371,454.25,2106.46714444371,84258.6857777484,0.283690734062642
"591","PONDEROSA",163000,169225,130400,681.800998846392,187.45,869.250998846392,34770.0399538557,0.79144138000134,135380,707.839104477182,194.60875,902.447854477182,36097.9141790873,0.774749335679255,184000,147200,769.640391335804,211.6,981.240391335804,39249.6156534322,0.767568540206537
"592","PORT COSTA",719000,386250,575200,3007.45348570893,826.85,3834.30348570893,153372.139428357,0.308987417130374,309000,1615.61739757312,444.1875,2059.80489757312,82392.1959029249,0.679644624709866,529000,423200,2212.71612509044,608.35,2821.06612509044,112842.645003618,0.51348294212203
"593","PORT HUENEME",387500,386250,310000,1620.84593284035,445.625,2066.47093284035,82658.837313614,0.405039467831736,309000,1615.61739757312,444.1875,2059.80489757312,82392.1959029249,0.403478941693828,365000,292000,1526.73229803026,419.75,1946.48229803026,77859.2919212106,0.353518935455768
"594","PORTERVILLE",223900,205000,179120,936.535237065688,257.485,1194.02023706569,47760.8094826275,0.44291385471689,164000,857.479783825217,235.75,1093.22978382522,43729.1913530087,0.483527594620469,2e+05,160000,836.565642756309,230,1066.56564275631,42662.6257102524,0.51097811015599
"595","PORTOLA",370282.5,379861,296226,1548.82808806957,425.824875,1974.65296306957,78986.1185227826,0.265956075838711,303888.8,1588.89330811527,436.84015,2025.73345811527,81029.3383246109,0.254801708598726,310000,248000,1296.67674627228,356.5,1653.17674627228,66127.0698508912,0.362464011642375
"596","PORTOLA VALLEY",2750000,3062757.5,2200000,11502.7775878993,3162.5,14665.2775878993,586611.10351597,0,2450206,12810.988482971,3522.171125,16333.159607971,653326.384318841,0,2812500,2250000,11764.2043512606,3234.375,14998.5793512606,599943.174050424,0
"597","POWAY",747000,725000,597600,3124.57267569481,859.05,3983.62267569481,159344.907027793,0.309306756487477,580000,3032.55045499162,833.75,3866.30045499162,154652.018199665,0.318983224185448,719950,575960,3011.42717251202,827.9425,3839.36967251202,153574.786900481,0.301572813720554
"598","PRUNEDALE",739000,626000,591200,3091.11004998456,849.85,3940.96004998456,157638.401999383,0.171941882913077,500800,2618.45046182725,719.9,3338.35046182725,133534.01847309,0.233483301819639,623450,498760,2607.78424988211,716.9675,3324.75174988211,132990.069995284,0.215936807906262
